20,3074,"2024-07-11 20:56:30",7331439283838094638,7304487709429599531,7304487709429599531,wrong
20,3095,"2024-07-11 20:56:57",7345166642499849505,7331187830326250798,7331187830326250798,correct
20,2054,"2024-07-11 20:57:22",7354126776072670507,7274582841378295086,7274582841378295086,correct
25,2758,"2024-07-11 21:53:29",7320722024136150318,7337815746833141034,7337815746833141034,correct
25,1224,"2024-07-11 21:55:36",7347043177376795937,7340687233269140779,7340687233269140779,wrong
25,3313,"2024-07-11 21:56:50",7334756028401061152,7341444390180687150,7341444390180687150,correct
25,3129,"2024-07-11 22:09:40",7322223983015824682,7330793159993363758,7330793159993363758,correct
25,3128,"2024-07-11 22:10:20",7298337037931826462,7330793159993363758,7330793159993363758,correct
25,320,"2024-07-11 22:11:17",7295114410094382369,7347043177376795937,7347043177376795937,wrong
25,3312,"2024-07-11 22:12:04",7335551871991418155,7341444390180687150,7341444390180687150,correct
25,761,"2024-07-11 22:13:15",7348770590053944577,7287330797407702303,7348770590053944577,correct
25,407,"2024-07-11 22:14:01",7350708324125445408,7305554824894926123,7350708324125445408,wrong
25,1486,"2024-07-11 22:15:14",7348132530765303083,7340853821226175787,7340853821226175787,wrong
36,1164,"2024-07-12 14:53:30",7351144574661774635,7296967605263338784,7296967605263338784,wrong
36,702,"2024-07-12 14:56:58",7353852457929280810,7340772433810443550,7340772433810443550,wrong
35,2253,"2024-07-12 15:40:13",7274582841378295086,7348208719735295265,7274582841378295086,wrong
35,336,"2024-07-12 15:41:02",7295114410094382369,7339745900022992171,7339745900022992171,wrong
45,1862,"2024-07-12 15:52:19",7354126776072670507,7337433492822723873,7337433492822723873,wrong
47,543,"2024-07-12 15:56:14",7325810109223800110,7356348696285482282,7356348696285482282,correct
47,3270,"2024-07-12 15:56:53",7304487709429599531,7346511698624269601,7304487709429599531,correct
47,541,"2024-07-12 15:57:35",7341796912883862814,7356348696285482282,7356348696285482282,wrong
47,504,"2024-07-12 15:58:42",7311427137628605738,7347043177376795937,7311427137628605738,correct
47,1073,"2024-07-12 15:59:23",7330000273399745835,7352906839786278177,7352906839786278177,wrong
47,1696,"2024-07-12 16:00:11",7337095859726748970,7349568170904063274,7337095859726748970,wrong
47,1354,"2024-07-12 16:00:38",7292882113014123819,7208612613729701162,7292882113014123819,wrong
47,1003,"2024-07-12 16:01:19",7348094032645573920,7287330797407702303,7287330797407702303,correct
47,1300,"2024-07-12 16:01:47",7296967605263338784,7348942217689451806,7296967605263338784,correct
47,1306,"2024-07-12 16:02:23",7340772433810443550,7348942217689451806,7348942217689451806,correct
85,3246,"2024-07-15 17:37:47",7305464751671315755,7346060881723264299,7305464751671315755,correct
85,2113,"2024-07-15 17:44:53",7345719870123740459,7348934135047572766,7348934135047572766,wrong
87,1806,"2024-07-15 17:56:31",7269813292082760993,7341011712507677984,7269813292082760993,wrong
87,3029,"2024-07-15 17:56:46",7337029552662727978,7277721287672302890,7277721287672302890,wrong
87,2099,"2024-07-15 17:56:58",7348608019388796206,7342136857112628526,7348608019388796206,correct
87,1849,"2024-07-15 17:57:17",7348208719735295265,7340828738180893995,7348208719735295265,wrong
87,1882,"2024-07-15 17:57:39",7356782913809304878,7337433492822723873,7337433492822723873,correct
87,1876,"2024-07-15 17:57:59",7337433492822723873,7337095859726748970,7337433492822723873,correct
87,2246,"2024-07-15 17:58:23",7274582841378295086,7269813292082760993,7269813292082760993,wrong
87,1872,"2024-07-15 17:58:48",7337433492822723873,7350443993605459243,7337433492822723873,correct
87,2417,"2024-07-15 17:59:10",7337892830313991467,7341091099311721758,7337892830313991467,wrong
87,2208,"2024-07-15 17:59:32",7341572232927333675,7272165545024245034,7341572232927333675,wrong
90,166,"2024-07-15 18:12:23",7350021963223584046,7355510634924018986,7355510634924018986,wrong
89,1875,"2024-07-15 18:12:50",7347417824446483754,7337433492822723873,7347417824446483754,correct
90,659,"2024-07-15 18:13:08",7354048737544506657,7348094032645573920,7354048737544506657,wrong
90,536,"2024-07-15 18:14:34",7356348696285482282,7351144574661774635,7356348696285482282,correct
89,489,"2024-07-15 18:14:52",7311427137628605738,7351670946459159851,7311427137628605738,correct
92,3094,"2024-07-15 18:15:25",7331187830326250798,7335806668736974112,7331187830326250798,correct
89,478,"2024-07-15 18:15:33",7297370558558211371,7337752906247982368,7297370558558211371,correct
92,1048,"2024-07-15 18:16:08",7350772960304844078,7330000273399745835,7350772960304844078,wrong
89,440,"2024-07-15 18:16:43",7297370558558211371,7312271032906190123,7297370558558211371,correct
90,737,"2024-07-15 18:16:51",7331211859476876575,7339406908924890369,7339406908924890369,correct
92,2083,"2024-07-15 18:17:12",7316281749838023982,7348608019388796206,7348608019388796206,correct
89,663,"2024-07-15 18:17:53",7336226316993269034,7354048737544506657,7336226316993269034,wrong
93,2997,"2024-07-15 18:18:09",7350405591434628382,7348885059711094058,7348885059711094058,wrong
92,1312,"2024-07-15 18:18:13",7337752906247982368,7348942217689451806,7348942217689451806,wrong
92,2380,"2024-07-15 18:18:49",7321307169545014561,7269813292082760993,7269813292082760993,correct
90,545,"2024-07-15 18:19:09",7356348696285482282,7350708324125445408,7350708324125445408,wrong
89,436,"2024-07-15 18:19:25",7334949225635106094,7305554824894926123,7334949225635106094,wrong
92,3217,"2024-07-15 18:19:31",7334143590098079019,7335551871991418155,7334143590098079019,wrong
94,1541,"2024-07-15 18:20:02",7345739405945998610,7269888512764267808,7345739405945998610,correct
93,1020,"2024-07-15 18:20:06",7347043177376795937,7312271032906190123,7347043177376795937,wrong
90,69,"2024-07-15 18:20:13",7296733697607224619,7339406908924890369,7339406908924890369,wrong
89,445,"2024-07-15 18:20:18",7350918067708300587,7297370558558211371,7350918067708300587,wrong
94,1552,"2024-07-15 18:20:29",7339745900022992171,7345739405945998610,7345739405945998610,correct
95,2325,"2024-07-15 18:20:43",7347633281883442464,7348208719735295265,7347633281883442464,correct
94,1031,"2024-07-15 18:20:58",7312271032906190123,7350028979115429163,7350028979115429163,wrong
92,2897,"2024-07-15 18:21:21",7345577608186252586,7359279226060541227,7359279226060541227,wrong
89,721,"2024-07-15 18:21:49",7350918067708300587,7339406908924890369,7339406908924890369,correct
93,1040,"2024-07-15 18:21:57",7337752906247982368,7312271032906190123,7337752906247982368,correct
94,9,"2024-07-15 18:22:03",7288016476928216363,7339406908924890369,7339406908924890369,wrong
95,1377,"2024-07-15 18:22:15",7312852220582661419,7325810109223800110,7312852220582661419,wrong
94,10,"2024-07-15 18:22:29",7288016476928216363,7348770590053944577,7348770590053944577,correct
97,23,"2024-07-15 18:22:31",7288016476928216363,7338552968515439905,7338552968515439905,correct
93,854,"2024-07-15 18:22:33",7353414299001310495,7312271032906190123,7353414299001310495,wrong
89,660,"2024-07-15 18:22:37",7354048737544506657,7352951753567915310,7354048737544506657,correct
95,2427,"2024-07-15 18:22:58",7351005218949238049,7348208719735295265,7351005218949238049,wrong
97,16,"2024-07-15 18:23:03",7312271032906190123,7288016476928216363,7288016476928216363,correct
94,8,"2024-07-15 18:23:03",7288016476928216363,7353852457929280810,7288016476928216363,correct
92,3369,"2024-07-15 18:23:06",7355259107462384938,7334516325164895531,7355259107462384938,correct
90,104,"2024-07-15 18:23:20",7311356836651732266,7296733697607224619,7311356836651732266,correct
95,3258,"2024-07-15 18:23:27",7304487709429599531,7298337037931826462,7304487709429599531,correct
94,3,"2024-07-15 18:23:30",7297370558558211371,7288016476928216363,7297370558558211371,correct
93,69,"2024-07-15 18:23:35",7296733697607224619,7339406908924890369,7339406908924890369,correct
89,503,"2024-07-15 18:23:40",7311427137628605738,7336724718667451690,7311427137628605738,correct
99,1770,"2024-07-15 18:23:48",7357535146410593578,7269813292082760993,7269813292082760993,wrong
97,1,"2024-07-15 18:23:58",7291024363799760171,7288016476928216363,7288016476928216363,correct
95,3293,"2024-07-15 18:24:10",7292119082529230122,7339698995897404715,7339698995897404715,wrong
94,49,"2024-07-15 18:24:11",7339937331039767841,7288016476928216363,7339937331039767841,correct
92,751,"2024-07-15 18:24:15",7339406908924890369,7348094032645573920,7339406908924890369,correct
90,623,"2024-07-15 18:24:19",7287330797407702303,7354048737544506657,7354048737544506657,correct
97,21,"2024-07-15 18:24:21",7350918067708300587,7288016476928216363,7288016476928216363,correct
94,35,"2024-07-15 18:24:24",7288016476928216363,7345739405945998610,7345739405945998610,correct
93,57,"2024-07-15 18:24:37",7335076878912343328,7288016476928216363,7335076878912343328,wrong
94,1028,"2024-07-15 18:24:47",7296967605263338784,7312271032906190123,7296967605263338784,correct
97,3,"2024-07-15 18:24:47",7297370558558211371,7288016476928216363,7297370558558211371,correct
95,3049,"2024-07-15 18:24:55",7304487709429599531,7340624590630047009,7340624590630047009,correct
97,22,"2024-07-15 18:25:30",7340687233269140779,7288016476928216363,7288016476928216363,correct
99,1170,"2024-07-15 18:25:31",7340772433810443550,7351144574661774635,7351144574661774635,wrong
93,117,"2024-07-15 18:25:48",7296733697607224619,7335076878912343328,7335076878912343328,correct
90,736,"2024-07-15 18:25:58",7339406908924890369,7343760551085935914,7339406908924890369,correct
92,2233,"2024-07-15 18:26:21",7282420601136991534,7341091099311721758,7341091099311721758,wrong
93,431,"2024-07-15 18:26:31",7305554824894926123,7352906839786278177,7352906839786278177,correct
97,0,"2024-07-15 18:26:51",7288016476928216363,7295114410094382369,7288016476928216363,correct
95,3396,"2024-07-15 18:26:51",7356319990519270699,7335238972693712174,7335238972693712174,correct
97,17,"2024-07-15 18:26:51",7288016476928216363,7330000273399745835,7288016476928216363,correct
99,377,"2024-07-15 18:26:51",7350028979115429163,7291024363799760171,7350028979115429163,correct
90,32,"2024-07-15 18:27:08",7348132530765303083,7288016476928216363,7288016476928216363,correct
97,2,"2024-07-15 18:27:33",7288016476928216363,7305554824894926123,7305554824894926123,correct
97,6,"2024-07-15 18:30:05",7288016476928216363,7354933754755845418,7354933754755845418,wrong
99,764,"2024-07-15 18:30:08",7352002535462505774,7348770590053944577,7352002535462505774,wrong
93,298,"2024-07-15 18:30:08",7343393805854395680,7334949225635106094,7334949225635106094,correct
99,647,"2024-07-15 18:31:17",7269888512764267808,7354048737544506657,7269888512764267808,correct
0,1183,"2024-07-15 18:31:59",7325810109223800110,7350918067708300587,7350918067708300587,correct
99,368,"2024-07-15 18:32:50",7291024363799760171,7343760551085935914,7343760551085935914,wrong
99,648,"2024-07-15 18:33:22",7278423335225003296,7354048737544506657,7354048737544506657,correct
93,1242,"2024-07-15 18:33:55",7352951753567915310,7340687233269140779,7352951753567915310,wrong
0,2929,"2024-07-15 18:34:29",7354012467900550431,7330737451646078254,7354012467900550431,wrong
99,329,"2024-07-15 18:34:30",7295114410094382369,7312852220582661419,7295114410094382369,wrong
99,444,"2024-07-15 18:35:15",7351144574661774635,7297370558558211371,7351144574661774635,correct
0,1633,"2024-07-15 18:35:51",7339764266058255659,7353113045897350446,7353113045897350446,correct
0,830,"2024-07-15 18:36:18",7348573721084349742,7343116185057217823,7348573721084349742,correct
0,778,"2024-07-15 18:37:20",7348132530765303083,7348770590053944577,7348770590053944577,wrong
0,993,"2024-07-15 18:38:09",7292882113014123819,7287330797407702303,7292882113014123819,wrong
0,337,"2024-07-15 18:38:59",7348094032645573920,7295114410094382369,7295114410094382369,correct
0,1002,"2024-07-15 18:39:50",7339745900022992171,7287330797407702303,7339745900022992171,wrong
0,656,"2024-07-15 18:40:43",7354048737544506657,7340772433810443550,7354048737544506657,correct
0,245,"2024-07-15 18:42:22",7356348696285482282,7343393805854395680,7343393805854395680,correct
153,2450,"2024-07-18 21:05:09",7351191278081592619,7356174748952366344,7356174748952366344,correct
153,1001,"2024-07-18 21:10:29",7287330797407702303,7339937331039767841,7339937331039767841,wrong
153,557,"2024-07-18 21:10:43",7356348696285482282,7292882113014123819,7292882113014123819,wrong
153,833,"2024-07-18 21:10:57",7348573721084349742,7292882113014123819,7292882113014123819,wrong
153,880,"2024-07-18 21:11:07",7296967605263338784,7353414299001310495,7353414299001310495,correct
153,203,"2024-07-18 21:11:18",7348870181407722798,7338552968515439905,7338552968515439905,wrong
153,1256,"2024-07-18 21:11:29",7338552968515439905,7348132530765303083,7348132530765303083,wrong
153,921,"2024-07-18 21:11:40",7331211859476876575,7352981264670100782,7352981264670100782,correct
153,1493,"2024-07-18 21:11:50",7348132530765303083,7337752906247982368,7337752906247982368,wrong
153,1459,"2024-07-18 21:12:02",7292882113014123819,7348972113509813547,7348972113509813547,correct
170,922,"2024-07-19 19:08:54",7352981264670100782,7343116185057217823,7343116185057217823,wrong
170,2488,"2024-07-19 19:09:58",7351191278081592619,7330697719264054560,7330697719264054560,wrong
171,1732,"2024-07-19 19:10:26",7337095859726748970,7358502418256022826,7358502418256022826,correct
171,3361,"2024-07-19 19:11:32",7342212182651833631,7340789599230479662,7342212182651833631,correct
173,3357,"2024-07-19 19:11:33",7346060881723264299,7342316904486276394,7346060881723264299,correct
170,899,"2024-07-19 19:11:36",7287330797407702303,7352981264670100782,7287330797407702303,wrong
172,104,"2024-07-19 19:11:46",7311356836651732266,7296733697607224619,7296733697607224619,correct
171,2376,"2024-07-19 19:12:19",7346383083987553582,7273143027361680673,7346383083987553582,wrong
173,223,"2024-07-19 19:12:55",7312852220582661419,7348870181407722798,7348870181407722798,correct
174,1502,"2024-07-19 19:13:03",7336724718667451690,7296967605263338784,7296967605263338784,wrong
171,2484,"2024-07-19 19:13:15",7351191278081592619,7344436866344619296,7351191278081592619,correct
173,643,"2024-07-19 19:13:29",7354048737544506657,7345739405945998610,7354048737544506657,correct
170,1335,"2024-07-19 19:13:40",7341796912883862814,7312852220582661419,7312852220582661419,correct
174,1031,"2024-07-19 19:14:02",7312271032906190123,7350028979115429163,7312271032906190123,wrong
172,976,"2024-07-19 19:14:03",7280563062678113537,7334949225635106094,7334949225635106094,wrong
173,791,"2024-07-19 19:14:22",7350028979115429163,7348770590053944577,7348770590053944577,correct
171,2055,"2024-07-19 19:14:35",7354126776072670507,7316281749838023982,7316281749838023982,correct
171,2556,"2024-07-19 19:15:06",7280263565259410719,7281392313568398638,7280263565259410719,correct
174,1425,"2024-07-19 19:15:51",7339937331039767841,7350708324125445408,7339937331039767841,wrong
171,2495,"2024-07-19 19:15:56",7291852884122144043,7348667636051430698,7348667636051430698,correct
171,2083,"2024-07-19 19:16:46",7316281749838023982,7348608019388796206,7348608019388796206,correct
174,1022,"2024-07-19 19:16:48",7343760551085935914,7312271032906190123,7312271032906190123,correct
170,617,"2024-07-19 19:17:04",7354933754755845418,7336226316993269034,7354933754755845418,wrong
173,126,"2024-07-19 19:17:13",7350021963223584046,7354933754755845418,7354933754755845418,wrong
172,594,"2024-07-19 19:17:15",7348132530765303083,7354933754755845418,7354933754755845418,correct
171,2377,"2024-07-19 19:17:30",7341572232927333675,7273143027361680673,7341572232927333675,wrong
173,665,"2024-07-19 19:17:39",7335076878912343328,7354048737544506657,7354048737544506657,correct
174,1003,"2024-07-19 19:18:01",7348094032645573920,7287330797407702303,7287330797407702303,correct
173,740,"2024-07-19 19:18:03",7339406908924890369,7278423335225003296,7278423335225003296,wrong
171,1790,"2024-07-19 19:18:53",7354126776072670507,7341011712507677984,7341011712507677984,correct
174,1456,"2024-07-19 19:18:55",7344640925726969119,7321819022452968734,7321819022452968734,correct
174,1501,"2024-07-19 19:19:47",7292882113014123819,7336724718667451690,7292882113014123819,wrong
173,54,"2024-07-19 19:19:53",7337752906247982368,7288016476928216363,7288016476928216363,correct
170,2054,"2024-07-19 19:19:57",7354126776072670507,7274582841378295086,7274582841378295086,wrong
170,435,"2024-07-19 19:20:56",7335076878912343328,7305554824894926123,7335076878912343328,wrong
174,2924,"2024-07-19 19:21:32",7328515858907565354,7330737451646078254,7328515858907565354,wrong
173,1335,"2024-07-19 19:21:37",7341796912883862814,7312852220582661419,7312852220582661419,wrong
172,347,"2024-07-19 19:21:45",7291024363799760171,7287330797407702303,7287330797407702303,wrong
172,1195,"2024-07-19 19:22:13",7269888512764267808,7350918067708300587,7350918067708300587,correct
170,93,"2024-07-19 19:22:55",7296733697607224619,7336724718667451690,7336724718667451690,correct
172,453,"2024-07-19 19:23:01",7297370558558211371,7350708324125445408,7350708324125445408,wrong
173,1634,"2024-07-19 19:23:31",7342937025361956142,7353113045897350446,7353113045897350446,correct
174,1255,"2024-07-19 19:23:41",7338552968515439905,7348972113509813547,7338552968515439905,correct
176,1679,"2024-07-19 19:24:15",7272492026237701419,7349568170904063274,7349568170904063274,correct
170,403,"2024-07-19 19:24:30",7341796912883862814,7305554824894926123,7305554824894926123,correct
174,1289,"2024-07-19 19:25:08",7348942217689451806,7348972113509813547,7348942217689451806,correct
177,1903,"2024-07-19 19:25:45",7272165545024245034,7334565653854096682,7334565653854096682,correct
177,1547,"2024-07-19 19:26:13",7350028979115429163,7345739405945998610,7350028979115429163,correct
177,653,"2024-07-19 19:26:46",7354048737544506657,7350028979115429163,7354048737544506657,correct
172,80,"2024-07-19 19:27:07",7351144574661774635,7296733697607224619,7351144574661774635,wrong
172,1194,"2024-07-19 19:27:44",7343116185057217823,7350918067708300587,7343116185057217823,correct
170,3395,"2024-07-19 19:27:54",7342025930564521259,7352853795547893038,7352853795547893038,correct
177,0,"2024-07-19 19:27:54",7288016476928216363,7295114410094382369,7288016476928216363,correct
172,878,"2024-07-19 19:28:14",7278423335225003296,7353414299001310495,7353414299001310495,correct
177,459,"2024-07-19 19:28:26",7297370558558211371,7345739405945998610,7345739405945998610,wrong
178,109,"2024-07-19 19:29:29",7339937331039767841,7296733697607224619,7339937331039767841,wrong
172,959,"2024-07-19 19:30:02",7292882113014123819,7280563062678113537,7280563062678113537,correct
176,2719,"2024-07-19 19:30:07",7329198456096984363,7358284757509098795,7358284757509098795,correct
178,814,"2024-07-19 19:30:18",7340687233269140779,7348573721084349742,7348573721084349742,wrong
177,243,"2024-07-19 19:30:42",7343393805854395680,7297370558558211371,7343393805854395680,correct
177,194,"2024-07-19 19:32:50",7280563062678113537,7348870181407722798,7348870181407722798,correct
178,1125,"2024-07-19 19:33:13",7331211859476876575,7351670946459159851,7331211859476876575,wrong
178,1180,"2024-07-19 19:34:07",7351144574661774635,7334949225635106094,7334949225635106094,wrong
176,2541,"2024-07-19 19:35:15",7232680060648443179,7264386992404696363,7232680060648443179,wrong
178,3363,"2024-07-19 19:35:21",7342212182651833631,7334756028401061152,7334756028401061152,correct
177,109,"2024-07-19 19:35:30",7339937331039767841,7296733697607224619,7339937331039767841,correct
177,17,"2024-07-19 19:36:35",7288016476928216363,7330000273399745835,7288016476928216363,correct
176,2081,"2024-07-19 19:36:38",7282420601136991534,7348608019388796206,7348608019388796206,correct
176,1865,"2024-07-19 19:37:05",7344818041156275502,7337433492822723873,7337433492822723873,correct
177,398,"2024-07-19 19:37:05",7351144574661774635,7305554824894926123,7351144574661774635,wrong
179,970,"2024-07-19 19:38:24",7280563062678113537,7352951753567915310,7280563062678113537,wrong
178,3403,"2024-07-19 19:38:35",7342025930564521259,7356319990519270699,7342025930564521259,correct
176,2430,"2024-07-19 19:38:47",7339107127874555169,7348208719735295265,7348208719735295265,wrong
179,50,"2024-07-19 19:39:23",7339745900022992171,7288016476928216363,7288016476928216363,correct
181,2489,"2024-07-19 19:39:29",7348667636051430698,7346249504800263456,7346249504800263456,correct
180,2239,"2024-07-19 19:39:31",7349762669756419370,7282420601136991534,7282420601136991534,wrong
178,3057,"2024-07-19 19:39:32",7342212182651833631,7340624590630047009,7340624590630047009,wrong
178,3056,"2024-07-19 19:40:05",7340624590630047009,7346060881723264299,7340624590630047009,correct
180,2434,"2024-07-19 19:40:12",7351005218949238049,7345953938010541354,7351005218949238049,wrong
176,1940,"2024-07-19 19:40:22",7283215159533784366,7342105814787788065,7283215159533784366,correct
181,1501,"2024-07-19 19:41:09",7292882113014123819,7336724718667451690,7336724718667451690,correct
180,2335,"2024-07-19 19:41:43",7273143027361680673,7347417824446483754,7273143027361680673,correct
176,2388,"2024-07-19 19:42:02",7339107127874555169,7275278329828150535,7339107127874555169,wrong
179,2693,"2024-07-19 19:45:37",7354012467900550431,7330370129278143790,7330370129278143790,correct
179,1746,"2024-07-19 19:46:31",7321307169545014561,7358502418256022826,7358502418256022826,correct
181,1092,"2024-07-19 19:46:47",7343116185057217823,7352002535462505774,7343116185057217823,wrong
180,3402,"2024-07-19 19:46:52",7338103842606730538,7356319990519270699,7356319990519270699,wrong
179,2518,"2024-07-19 19:47:21",7221015241293860102,7349751749185391914,7221015241293860102,correct
179,2371,"2024-07-19 19:48:06",7273143027361680673,7351005218949238049,7351005218949238049,wrong
182,1014,"2024-07-19 19:48:45",7350772960304844078,7312271032906190123,7312271032906190123,correct
181,542,"2024-07-19 19:48:47",7208612613729701162,7356348696285482282,7208612613729701162,wrong
180,2792,"2024-07-19 19:49:01",7327772369102179626,7352243110468062510,7352243110468062510,wrong
182,874,"2024-07-19 19:49:13",7343760551085935914,7353414299001310495,7353414299001310495,correct
182,458,"2024-07-19 19:49:44",7297370558558211371,7347043177376795937,7347043177376795937,wrong
181,485,"2024-07-19 19:49:47",7311427137628605738,7287330797407702303,7287330797407702303,correct
180,2800,"2024-07-19 19:50:22",7327772369102179626,7277721287672302890,7277721287672302890,wrong
182,1027,"2024-07-19 19:50:30",7312271032906190123,7292882113014123819,7292882113014123819,wrong
179,2068,"2024-07-19 19:50:47",7354126776072670507,7349547827795627306,7354126776072670507,correct
182,1011,"2024-07-19 19:51:31",7344640925726969119,7287330797407702303,7344640925726969119,wrong
180,2649,"2024-07-19 19:51:33",7325113017463754030,7297315715407793440,7325113017463754030,wrong
181,947,"2024-07-19 19:51:36",7350708324125445408,7280563062678113537,7280563062678113537,correct
179,2242,"2024-07-19 19:51:56",7282420601136991534,7337892830313991467,7337892830313991467,wrong
181,889,"2024-07-19 19:52:22",7348094032645573920,7353414299001310495,7353414299001310495,correct
182,2552,"2024-07-19 19:52:36",7265897165816384811,7281392313568398638,7281392313568398638,correct
179,1787,"2024-07-19 19:52:39",7272492026237701419,7341011712507677984,7341011712507677984,correct
181,803,"2024-07-19 19:52:53",7335076878912343328,7348770590053944577,7335076878912343328,wrong
180,2836,"2024-07-19 19:53:01",7354122998951071018,7337029552662727978,7337029552662727978,wrong
180,2936,"2024-07-19 19:54:24",7348885059711094058,7330737451646078254,7348885059711094058,correct
182,1958,"2024-07-19 19:54:36",7342105814787788065,7345953938010541354,7345953938010541354,wrong
181,378,"2024-07-19 19:54:43",7355510634924018986,7291024363799760171,7355510634924018986,correct
184,2995,"2024-07-19 19:56:35",7350405591434628382,7329550366432070958,7350405591434628382,correct
180,2797,"2024-07-19 19:56:45",7352916229893557550,7327772369102179626,7352916229893557550,correct
184,2836,"2024-07-19 19:56:54",7354122998951071018,7337029552662727978,7337029552662727978,wrong
182,2003,"2024-07-19 19:56:57",7326954898703125792,7347417824446483754,7347417824446483754,wrong
184,3393,"2024-07-19 19:57:13",7352853795547893038,7326325091187412255,7352853795547893038,wrong
183,756,"2024-07-19 19:57:14",7339406908924890369,7335719362659192065,7335719362659192065,wrong
184,3178,"2024-07-19 19:57:32",7334756028401061152,7335806668736974112,7335806668736974112,correct
182,2102,"2024-07-19 19:57:39",7321307169545014561,7348608019388796206,7348608019388796206,correct
184,695,"2024-07-19 19:58:01",7353852457929280810,7292882113014123819,7292882113014123819,wrong
184,3371,"2024-07-19 19:58:16",7355259107462384938,7335238972693712174,7335238972693712174,wrong
184,2266,"2024-07-19 19:58:31",7316281749838023982,7350768971638902059,7350768971638902059,wrong
184,982,"2024-07-19 19:58:50",7287330797407702303,7321819022452968734,7287330797407702303,correct
184,2475,"2024-07-19 19:59:08",7250668800541084971,7348176819994119467,7250668800541084971,correct
182,2129,"2024-07-19 19:59:10",7349762669756419370,7345719870123740459,7345719870123740459,correct
185,654,"2024-07-19 19:59:15",7355510634924018986,7354048737544506657,7355510634924018986,wrong
183,974,"2024-07-19 19:59:25",7280563062678113537,7335719362659192065,7335719362659192065,wrong
184,366,"2024-07-19 19:59:36",7291024363799760171,7347043177376795937,7347043177376795937,wrong
183,1503,"2024-07-19 20:01:35",7312852220582661419,7336724718667451690,7312852220582661419,wrong
185,3404,"2024-07-19 20:01:39",7345186456954047787,7326325091187412255,7345186456954047787,correct
186,2110,"2024-07-19 20:02:12",7345719870123740459,7274582841378295086,7345719870123740459,wrong
185,2814,"2024-07-19 20:02:31",7325113017463754030,7355584261501504814,7355584261501504814,wrong
183,1363,"2024-07-19 20:02:45",7208612613729701162,7339745900022992171,7339745900022992171,wrong
187,2967,"2024-07-19 20:04:12",7328896455119310123,7329550366432070958,7329550366432070958,wrong
186,1325,"2024-07-19 20:04:22",7341796912883862814,7336724718667451690,7341796912883862814,correct
186,471,"2024-07-19 20:04:52",7297370558558211371,7340853821226175787,7340853821226175787,wrong
185,2995,"2024-07-19 20:05:17",7350405591434628382,7329550366432070958,7329550366432070958,wrong
183,1238,"2024-07-19 20:05:42",7340772433810443550,7340687233269140779,7340772433810443550,correct
187,565,"2024-07-19 20:05:52",7339937331039767841,7356348696285482282,7356348696285482282,wrong
186,1719,"2024-07-19 20:06:09",7348608019388796206,7358502418256022826,7358502418256022826,correct
187,764,"2024-07-19 20:07:12",7352002535462505774,7348770590053944577,7348770590053944577,wrong
186,910,"2024-07-19 20:07:23",7352981264670100782,7208612613729701162,7352981264670100782,correct
